id,accuracy_rating,allows_infants,allows_pets,available_30,avg_rating,bathrooms,bedroom_label,bedrooms,beds,can_instant_book,cancel_policy,checkin_rating,city,cleaning_fee,cleanliness_rating,communication_rating,guest_overall_satisfaction,host_verified,is_business_travel_ready,is_new_listing,is_super_host,kicker_content_message,latest_review,latitude,listing_url,localized_city,localized_neighborhood,location_rating,longitude,max_nights,min_nights,monthly_price_factor,neighborhood,p3_summary_address,p3_summary_title,person_capacity,picture_count,preview_amenities,price_night,price_string,property_type_id,rate_type,requires_license,response_rate,response_time,review_count,review_score,reviews_count,room_and_property_type,room_type,room_type_category,self_checkin,space_type,star_rating,value_rating,visible_review_count,weekly_price_factor,extra_people,security,amenities,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance
35106534,9.0,True,False,,4.91,1.5,1 bedroom,1.0,2.0,False,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,10.0,,False,False,False,True,Entire apartment,,60.2136,https://www.airbnb.com/api/v2/pdp_listing_details/35106534?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Ruskeasuo,10.0,24.90008,14,1,1.0,Ruskeasuo,"Helsinki, Finland",New cozy apartment with best location in Helsinki,2,11,"Wifi,Kitchen,Free parking,Heating",,$77,1.0,nightly,False,,,62.0,92.0,45,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,62.0,1.0,0,0,"Free parking on premises, Wifi, Kitchen, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Free street parking, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Patio or balcony, Garden or backyard, Fire extinguisher, Smoke alarm, First aid kit",0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
26629536,9.0,True,False,,4.86,1.5,Studio,0.0,2.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,43,9.0,10.0,,False,False,False,True,Entire apartment,,60.17174,https://www.airbnb.com/api/v2/pdp_listing_details/26629536?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Kluuvi,10.0,24.94574,1125,1,0.0,Kluuvi,"Helsinki, Finland",New cozy apartment with best location in Helsinki,8,30,"Wifi,Kitchen,Heating",,$167,1.0,nightly,False,,,62.0,92.0,144,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,62.0,0.0,33,0,"Elevator, Wifi, Kitchen, Hair dryer, Iron, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Paid parking off premises, Paid parking on premises, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Building staff, Private entrance, Bed linens, Extra pillows and blankets, Shower gel, Patio or balcony, Carbon monoxide alarm, Smoke alarm, First aid kit",0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
41005759,9.0,True,False,,,1.0,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,9.0,Helsingfors,7,9.0,10.0,,False,False,False,False,Private room,,60.17213,https://www.airbnb.com/api/v2/pdp_listing_details/41005759?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,Etu-Töölö,10.0,24.91889,1125,1,0.0,Etu-Töölö,"Helsinki, Finland",New cozy apartment with best location in Helsinki,2,6,"Wifi,Kitchen,Heating",,$66,1.0,nightly,False,,,62.0,92.0,2,Private room in apartment,Private room,private_room,,Private room,,9.0,62.0,0.0,8,434,"Wifi, Kitchen, Shampoo, TV, Washer, Heating, Essentials, Laptop-friendly workspace, Ethernet connection, Dishes and silverware, Host greets you",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
41341614,9.0,True,False,,4.29,1.0,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,9.0,Vantaa,22,9.0,10.0,,False,False,False,False,Entire apartment,,60.29355,https://www.airbnb.com/api/v2/pdp_listing_details/41341614?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Vantaa,,10.0,24.94523,1125,1,0.0,,"Helsinki, Finland",New cozy apartment with best location in Helsinki,2,4,"Wifi,Kitchen,Free parking,Heating",,$83,1.0,nightly,False,,,62.0,92.0,7,Entire apartment,Entire home/apt,entire_home,,Entire apartment,4.5,9.0,62.0,0.0,0,0,"Free parking on premises, Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Shower gel, Smoke alarm",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37489336,9.0,True,False,,4.94,1.0,Studio,0.0,1.0,False,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,10.0,,False,False,False,True,Entire apartment,,60.18866,https://www.airbnb.com/api/v2/pdp_listing_details/37489336?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.954710000000002,1125,1,0.8,,"Helsinki, Finland",New cozy apartment with best location in Helsinki,4,17,"Wifi,Kitchen,Heating",,$88,1.0,nightly,False,,,62.0,92.0,17,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,62.0,0.85,16,0,"Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Pocket wifi, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Oven, Stove, Host greets you, Long term stays allowed, Bed linens, Extra pillows and blankets, Garden or backyard, Carbon monoxide alarm, Smoke alarm",0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
40478353,9.0,True,False,,,1.5,1 bedroom,1.0,1.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,16,9.0,10.0,,False,False,False,False,Private room,,60.2335,https://www.airbnb.com/api/v2/pdp_listing_details/40478353?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.9645,7,1,0.0,,"Helsinki, Finland",New cozy apartment with best location in Helsinki,2,10,"Wifi,Kitchen,Free parking,Heating",,$35,38.0,nightly,False,,,62.0,92.0,2,Private room in bungalow,Private room,private_room,,Private room,,9.0,62.0,0.0,11,0,"Free parking on premises, Wifi, Kitchen, Dryer, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Free street parking, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Private entrance, Bed linens, Lock on bedroom door, Garden or backyard, Ski-in/Ski-out, Fire extinguisher, Smoke alarm, First aid kit",0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
35573305,9.0,True,False,,4.76,1.0,1 bedroom,1.0,1.0,False,CANCEL_MODERATE,9.0,Vantaa,16,9.0,10.0,,False,False,False,True,Entire apartment,,60.27985,https://www.airbnb.com/api/v2/pdp_listing_details/35573305?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Vantaa,,10.0,25.10418,1125,1,0.97,,"Helsinki, Finland",New cozy apartment with best location in Helsinki,3,7,"Wifi,Kitchen,Heating",,$56,1.0,nightly,False,,,62.0,92.0,17,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,62.0,0.98,16,0,"Wifi, Kitchen, Hair dryer, Iron, TV, Washer, Hangers, Heating, Essentials, Hot water, Dishes and silverware, Microwave, Refrigerator, Host greets you, Smoke alarm",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40571070,9.0,True,False,,4.8,1.0,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,9.0,Helsinki,38,9.0,10.0,,False,False,False,False,Entire apartment,,60.16604,https://www.airbnb.com/api/v2/pdp_listing_details/40571070?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Kamppi,10.0,24.93096,1125,2,0.0,Kamppi,"Helsinki, Finland",New cozy apartment with best location in Helsinki,4,7,"Hosted by a business,Wifi,Kitchen,Heating",,$115,1.0,nightly,False,,,62.0,92.0,5,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,62.0,0.0,16,0,"Elevator, Wifi, Kitchen, Iron, TV, Washer, Heating, Essentials, Smoke alarm",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36497021,9.0,True,False,,4.98,1.0,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,9.0,Espoo,0,9.0,10.0,,False,False,False,True,Private room,,60.304140000000004,https://www.airbnb.com/api/v2/pdp_listing_details/36497021?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Espoo,,10.0,24.74268,4,1,0.0,,"Helsinki, Finland",New cozy apartment with best location in Helsinki,2,19,"Wifi,Kitchen,Free parking,Heating",,$40,1.0,nightly,False,,,62.0,92.0,41,Private room in apartment,Private room,private_room,,Private room,5.0,9.0,62.0,0.0,0,0,"Free parking on premises, Wifi, Kitchen, Dryer, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Hot water, Free street parking, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Oven, Stove, Lake access, Smoke alarm",0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
27872139,9.0,True,False,,4.47,2.5,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,9.0,Helsinki,33,9.0,10.0,,False,False,False,False,Private room,,60.18734,https://www.airbnb.com/api/v2/pdp_listing_details/27872139?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.87107,1125,1,0.85,,"Helsinki, Finland",New cozy apartment with best location in Helsinki,1,31,"Wifi,Kitchen,Free parking,Heating",,$76,2.0,nightly,False,,,62.0,92.0,19,Private room in house,Private room,private_room,,Private room,4.5,9.0,62.0,0.95,0,326,"Free parking on premises, Wifi, Kitchen, Air conditioning, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Hot water, Coffee maker, Dishes and silverware, Host greets you, Private living room, Lock on bedroom door, Garden or backyard, Beachfront, Fire extinguisher, Carbon monoxide alarm, Smoke alarm, First aid kit",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
12675400,9.0,True,False,,4.9,1.5,1 bedroom,1.0,2.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Vantaa,0,9.0,10.0,,False,False,False,True,Private room,,60.32725,https://www.airbnb.com/api/v2/pdp_listing_details/12675400?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Vantaa,,10.0,25.01014,1125,1,0.0,,"Helsinki, Finland",New cozy apartment with best location in Helsinki,2,3,"Wifi,Kitchen,Free parking,Heating",,$52,2.0,nightly,False,,,62.0,92.0,340,Private room in house,Private room,private_room,,Private room,5.0,9.0,62.0,1.0,0,0,"Free parking on premises, Wifi, Kitchen, Cable TV, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Carbon monoxide alarm, Smoke alarm",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31302917,9.0,True,False,,3.95,1.0,Studio,0.0,1.0,False,CANCEL_MODERATE,9.0,Helsingfors,16,9.0,10.0,,False,False,False,False,Entire apartment,,60.16684,https://www.airbnb.com/api/v2/pdp_listing_details/31302917?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,Kamppi,10.0,24.92748,1125,1,0.0,Kamppi,"Helsinki, Finland",New cozy apartment with best location in Helsinki,2,6,,,$78,1.0,nightly,False,,,62.0,92.0,63,Entire apartment,Entire home/apt,entire_home,,Entire apartment,4.0,9.0,62.0,0.85,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21493943,9.0,True,False,,4.2,1.0,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,9.0,Helsinki,38,9.0,10.0,,False,False,False,False,Entire apartment,,60.16176,https://www.airbnb.com/api/v2/pdp_listing_details/21493943?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Punavuori,10.0,24.936999999999998,1125,2,0.0,Punavuori,"Helsinki, Finland",New cozy apartment with best location in Helsinki,2,10,"Wifi,Kitchen,Heating",,$109,1.0,nightly,False,,,62.0,92.0,25,Entire apartment,Entire home/apt,entire_home,,Entire apartment,4.0,9.0,62.0,0.0,0,0,"Wifi, Kitchen, Hair dryer, Iron, TV, Washer, Hangers, Heating, Essentials, Hot water, Coffee maker, Dishes and silverware, Microwave, Refrigerator, Oven, Stove, Long term stays allowed, Bed linens, Smoke alarm",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
28811855,9.0,True,False,,4.45,1.0,1 bedroom,1.0,2.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsingfors,16,9.0,10.0,,False,False,False,False,Private room,,60.16825,https://www.airbnb.com/api/v2/pdp_listing_details/28811855?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,Kamppi,10.0,24.92857,1125,1,0.82,Kamppi,"Helsinki, Finland",New cozy apartment with best location in Helsinki,3,9,"Wifi,Heating",,$80,1.0,nightly,False,,,62.0,92.0,71,Private room in apartment,Private room,private_room,,Private room,4.5,9.0,62.0,0.87,13,0,"Elevator, Wifi, Hair dryer, Shampoo, TV, Heating, Essentials, Laptop-friendly workspace, Hot water, Dishes and silverware, Host greets you, Lock on bedroom door, Smoke alarm",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
42959628,10.0,True,False,,,1.0,1 bedroom,1.0,,True,CANCEL_FLEXIBLE,9.0,Helsingfors,0,10.0,9.0,,False,False,True,False,Private room,,60.19916,https://www.airbnb.com/api/v2/pdp_listing_details/42959628?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,Taka-Töölö,10.0,24.937920000000002,1125,1,0.0,Taka-Töölö,"Helsinki, Finland",Modern Home 48,2,6,"Wifi,Kitchen,Free parking,Heating",,$26,40.0,nightly,False,,,55.0,97.0,0,Private room in guesthouse,Private room,private_room,,Private room,,9.0,55.0,0.0,0,0,"Free parking on premises, Gym, Wifi, Kitchen, Breakfast, Indoor fireplace, Air conditioning, Dryer, Hair dryer, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Lock on bedroom door, Fire extinguisher, Carbon monoxide alarm, Smoke alarm, First aid kit",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
16781278,10.0,True,False,,4.55,1.5,3 bedrooms,3.0,7.0,True,CANCEL_FLEXIBLE,9.0,Helsinki,53,10.0,9.0,,False,False,False,False,Entire apartment,,60.17267,https://www.airbnb.com/api/v2/pdp_listing_details/16781278?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Etu-Töölö,10.0,24.92764,28,1,0.7,Etu-Töölö,"Helsinki, Finland",Modern Home 48,8,27,"Wifi,Kitchen,Heating",,$177,1.0,nightly,False,,,55.0,97.0,180,Entire apartment,Entire home/apt,entire_home,,Entire apartment,4.5,9.0,55.0,0.85,16,109,"Elevator, Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, High chair, Pack ’n Play/travel crib, Paid parking off premises, Building staff, Long term stays allowed, Carbon monoxide alarm, Smoke alarm",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
41546063,10.0,True,False,,4.11,1.5,1 bedroom,1.0,0.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,22,10.0,9.0,,False,False,False,False,Entire apartment,,60.1878,https://www.airbnb.com/api/v2/pdp_listing_details/41546063?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.95504,30,1,0.98,,"Helsinki, Finland",Modern Home 48,2,4,"Wifi,Kitchen,Heating",,$76,1.0,nightly,False,,,55.0,97.0,9,Entire apartment,Entire home/apt,entire_home,,Entire apartment,4.0,9.0,55.0,0.98,11,0,"Wifi, Kitchen, TV, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Paid parking on premises, Cooking basics, Dishes and silverware, Refrigerator, Oven, Stove, Private entrance, Bed linens",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
38829138,10.0,True,False,,4.85,1.0,Studio,0.0,1.0,True,CANCEL_FLEXIBLE,9.0,Helsinki,22,10.0,9.0,,False,False,False,True,Entire apartment,,60.192,https://www.airbnb.com/api/v2/pdp_listing_details/38829138?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.94591,1125,1,0.95,,"Helsinki, Finland",Modern Home 48,3,15,"Wifi,Kitchen,Heating",,$89,1.0,nightly,False,,,55.0,97.0,20,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,55.0,0.97,16,0,"Elevator, Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Hangers, Heating, Essentials, Hot water, Free street parking, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Oven, Stove, Bed linens, Shower gel, Patio or balcony, Carbon monoxide alarm, Smoke alarm, First aid kit",0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
26178103,10.0,True,False,,4.77,1.0,Studio,0.0,3.0,False,CANCEL_MODERATE,9.0,Helsinki,22,10.0,9.0,,False,False,False,True,Entire apartment,,60.25701,https://www.airbnb.com/api/v2/pdp_listing_details/26178103?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.95281,10,1,1.0,,"Helsinki, Finland",Modern Home 48,4,21,"Wifi,Kitchen,Free parking,Heating",,$101,1.0,nightly,False,,,55.0,97.0,70,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,55.0,0.88,11,0,"Free parking on premises, Wifi, Kitchen, Dryer, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Room-darkening shades, Free street parking, Coffee maker, Dishes and silverware, Microwave, Refrigerator, Lockbox, Private entrance, Luggage dropoff allowed, Bed linens, Extra pillows and blankets, Carbon monoxide alarm, Smoke alarm",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31798157,10.0,True,False,,4.76,2.5,2 bedrooms,2.0,4.0,True,CANCEL_FLEXIBLE,9.0,Helsinki,0,10.0,9.0,,False,False,False,False,Private room,,60.24805,https://www.airbnb.com/api/v2/pdp_listing_details/31798157?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.99067,21,1,1.0,,"Helsinki, Finland",Modern Home 48,2,6,"Wifi,Kitchen,Heating",,$45,1.0,nightly,False,,,55.0,97.0,37,Private room in apartment,Private room,private_room,,Private room,5.0,9.0,55.0,0.9,0,0,"Wifi, Kitchen, Indoor fireplace, Cable TV, Hair dryer, Iron, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Ethernet connection, Hot water, Free street parking, Dishes and silverware, Microwave, Oven, Stove, Luggage dropoff allowed, Long term stays allowed, Smoke alarm, First aid kit",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
41587894,10.0,True,False,,5.0,1.5,1 bedroom,1.0,1.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,0,10.0,9.0,,False,False,False,True,Private room,,60.18472,https://www.airbnb.com/api/v2/pdp_listing_details/41587894?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Taka-Töölö,10.0,24.921310000000002,1125,1,0.8,Taka-Töölö,"Helsinki, Finland",Modern Home 48,2,12,"Wifi,Kitchen,Free parking,Heating",,$86,1.0,nightly,False,,,55.0,97.0,3,Private room in apartment,Private room,private_room,,Private room,5.0,9.0,55.0,0.9,0,0,"Free parking on premises, Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Paid parking off premises, Paid parking on premises, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Baking sheet, Bed linens, Shower gel, Fire extinguisher, Carbon monoxide alarm, Smoke alarm, First aid kit",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
41852939,10.0,True,False,,,1.0,1 bedroom,1.0,2.0,True,CANCEL_MODERATE,9.0,Helsinki,0,10.0,9.0,,False,False,False,False,Private room,,60.23517,https://www.airbnb.com/api/v2/pdp_listing_details/41852939?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,25.118920000000003,1125,1,0.9,,"Helsinki, Finland",Modern Home 48,2,17,"Wifi,Kitchen,Free parking",,$39,1.0,nightly,False,,,55.0,97.0,1,Private room in apartment,Private room,private_room,,Private room,,9.0,55.0,0.95,0,0,"Free parking on premises, Wifi, Kitchen, Dryer, Iron, Shampoo, Washer, Hot water, Cooking basics, Smoke alarm",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
19346473,10.0,True,False,,4.86,1.0,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,9.0,Helsingfors,43,10.0,9.0,,False,False,False,True,Entire apartment,,60.17167,https://www.airbnb.com/api/v2/pdp_listing_details/19346473?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,Kruununhaka,10.0,24.95815,40,1,0.8,Kruununhaka,"Helsinki, Finland",Modern Home 48,3,7,"Wifi,Kitchen,Heating",,$141,1.0,nightly,False,,,55.0,97.0,114,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,55.0,0.9,0,0,"Elevator, Wifi, Kitchen, Dryer, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Ethernet connection, Hot water, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Baking sheet, Long term stays allowed, Bed linens, Extra pillows and blankets, Carbon monoxide alarm, Smoke alarm, First aid kit",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
42807038,10.0,True,False,,,1.0,1 bedroom,1.0,1.0,True,CANCEL_FLEXIBLE,9.0,Helsinki,0,10.0,9.0,,False,False,True,False,Entire apartment,,60.18622,https://www.airbnb.com/api/v2/pdp_listing_details/42807038?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Taka-Töölö,10.0,24.91817,1125,1,0.7,Taka-Töölö,"Helsinki, Finland",Modern Home 48,3,5,"Wifi,Kitchen,Heating",,$77,1.0,nightly,False,,,55.0,97.0,1,Entire apartment,Entire home/apt,entire_home,,Entire apartment,,9.0,55.0,0.8,0,0,"Wifi, Kitchen, Hair dryer, Shampoo, TV, Washer, Hangers, Heating, Essentials, Bed linens, Shower gel, Smoke alarm",0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40086522,10.0,True,False,,5.0,1.0,1 bedroom,1.0,2.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,5,10.0,9.0,,False,False,False,False,Private room,,60.160830000000004,https://www.airbnb.com/api/v2/pdp_listing_details/40086522?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Punavuori,10.0,24.93896,1125,1,0.0,Punavuori,"Helsinki, Finland",Modern Home 48,2,28,"Wifi,Kitchen,Heating",,$72,1.0,nightly,False,,,55.0,97.0,8,Private room in apartment,Private room,private_room,,Private room,5.0,9.0,55.0,0.85,11,326,"Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Heating, Essentials, Hot water, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Bed linens, Fire extinguisher, Smoke alarm",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
