accuracy_rating,allows_children,allows_events,allows_infants,allows_pets,allows_smoking,amenity_ids,available_30,avg_rating,bathrooms,bedroom_label,bedrooms,beds,can_instant_book,cancel_policy,checkin_rating,city,cleaning_fee,cleanliness_rating,communication_rating,guest_overall_satisfaction,host_verified,id,is_business_travel_ready,is_new_listing,is_super_host,kicker_content_message,latest_review,latitude,listing_url,localized_city,localized_neighborhood,location_rating,longitude,max_nights,min_nights,monthly_price_factor,name,neighborhood,p3_summary_address,p3_summary_title,person_capacity,picture_count,preview_amenities,price_night,price_string,property_type_id,rate_type,requires_license,response_rate,response_time,review_count,review_score,reviews_count,room_and_property_type,room_type,room_type_category,self_checkin,space_type,star_rating,value_rating,visible_review_count,weekly_price_factor,extra_people,security,amenities,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance
10.0,True,False,True,False,False,"[1, 129, 4, 8, 77, 85, 21, 89, 90, 91, 92, 93, 30, 94, 95, 96, 33, 35, 100, 103, 104, 107, 44, 45, 46, 47, 56]",,4.68,1.0,1 bedroom,1.0,1.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,11,10.0,10.0,,False,20977238,False,False,False,Private room,,60.24803000000001,https://www.airbnb.com/api/v2/pdp_listing_details/20977238?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,25.004579999999997,1125,1,0.9,Room at Malmi with great location,,"Helsinki, Finland",Private room in Downtown. Linnanmäki. Kallio,2,8,"Wifi,Kitchen,Heating",,$42,1.0,nightly,False,,,105.0,95.0,102,Private room in apartment,Private room,private_room,,Private room,4.5,9.0,105.0,0.95,11,0,"Elevator, Wifi, Kitchen, Hair dryer, Iron, TV, Washer, Hangers, Heating, Laptop-friendly workspace, Hot water, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Host greets you, Private living room, Cleaning before checkout, Luggage dropoff allowed, Long term stays allowed, Bed linens, Patio or balcony, Smoke alarm",0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
10.0,True,False,True,False,False,"[1, 4, 8, 10, 77, 85, 21, 86, 89, 90, 91, 92, 93, 30, 94, 95, 96, 33, 34, 35, 103, 40, 41, 107, 44, 45, 46, 47, 51, 55]",,4.96,1.5,Studio,0.0,1.0,False,CANCEL_MODERATE,10.0,Helsinki,0,10.0,10.0,,False,11879784,False,False,True,Entire apartment,,60.182230000000004,https://www.airbnb.com/api/v2/pdp_listing_details/11879784?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Kluuvi,10.0,24.94775,1125,1,0.72,Urban oasis in the heart of the hip Kallio,Kluuvi,"Helsinki, Finland",Private room in Downtown. Linnanmäki. Kallio,2,14,"Wifi,Kitchen,Heating",,$75,1.0,nightly,False,,,105.0,95.0,26,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,105.0,0.87,22,0,"Elevator, Wifi, Kitchen, Dryer, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Building staff, Cleaning before checkout, Luggage dropoff allowed, Bed linens, Extra pillows and blankets, Smoke alarm",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[129, 2, 4, 5, 8, 11, 77, 85, 21, 86, 89, 90, 91, 92, 93, 30, 94, 95, 96, 33, 35, 100, 40, 104, 41, 44, 45, 46]",,4.87,1.0,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,10.0,Helsingfors,10,10.0,10.0,,False,22055402,False,False,True,Private room,,60.18899999999999,https://www.airbnb.com/api/v2/pdp_listing_details/22055402?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,,10.0,25.033379999999998,30,1,1.0,Room with an amazing sea view,,"Helsinki, Finland",Private room in Downtown. Linnanmäki. Kallio,2,11,"Wifi,Kitchen,Heating",,$56,37.0,nightly,False,,,105.0,95.0,119,Private room in condominium,Private room,private_room,,Private room,5.0,9.0,105.0,1.0,0,0,"Elevator, Wifi, Kitchen, Air conditioning, Cable TV, Hair dryer, Iron, Shampoo, Washer, Hangers, Heating, Essentials, Hot water, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Host greets you, Long term stays allowed, Bed linens, Extra pillows and blankets, Patio or balcony, Smoke alarm",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
10.0,True,False,True,False,False,"[4, 5, 8, 9, 77, 85, 86, 23, 89, 90, 91, 93, 30, 94, 95, 96, 35, 100, 101, 37, 103, 39, 104, 40, 41, 42, 44, 45, 47, 51, 55, 56, 57]",,4.76,1.0,1 bedroom,1.0,2.0,False,CANCEL_MODERATE,10.0,Helsinki,11,10.0,10.0,,False,37514841,False,False,True,Private room,,60.21134,https://www.airbnb.com/api/v2/pdp_listing_details/37514841?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.96724,31,1,0.8,Charming home (2) in green Kumpula - Blue bedroom,,"Helsingfors, Finland","Centrally located, spacious studio with park view",3,15,"Wifi,Kitchen,Free parking,Heating",,$45,1.0,nightly,False,,,128.0,97.0,33,Private room in apartment,Private room,private_room,,Private room,5.0,9.0,128.0,0.9,22,0,"Free parking on premises, Wifi, Kitchen, Air conditioning, Hair dryer, Shampoo, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Free street parking, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Oven, Stove, Building staff, Private entrance, Private living room, Luggage dropoff allowed, Long term stays allowed, Bed linens, Extra pillows and blankets, Lock on bedroom door, Patio or balcony, Garden or backyard, Fire extinguisher, Smoke alarm, First aid kit",1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
10.0,True,False,True,False,False,"[1, 35, 36, 4, 37, 8, 40, 9, 41, 44, 77, 45, 46, 47, 21, 30]",,4.75,1.5,3 bedrooms,3.0,3.0,True,CANCEL_FLEXIBLE,10.0,Vantaa,11,10.0,10.0,,False,39853395,False,False,False,Entire apartment,,60.31541,https://www.airbnb.com/api/v2/pdp_listing_details/39853395?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Vantaa,,10.0,24.84862,7,1,1.0,"Saunallinen, ihana asunto, lähellä lentoasemaa.",,"Helsingfors, Finland","Centrally located, spacious studio with park view",5,17,"Wifi,Kitchen,Free parking,Heating",,$77,1.0,nightly,False,,,128.0,97.0,4,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,128.0,0.9,22,0,"Free parking on premises, Elevator, Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Carbon monoxide alarm, Smoke alarm, First aid kit",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[1, 4, 134, 8, 77, 89, 90, 91, 92, 93, 30, 94, 95, 96, 35, 36, 101, 37, 39, 104, 40, 41, 44, 45, 46, 47, 51, 54]",,4.81,1.0,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,10.0,Helsingfors,27,10.0,10.0,,False,31213330,False,False,True,Entire condominium,,60.15605,https://www.airbnb.com/api/v2/pdp_listing_details/31213330?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,Munkkisaari,10.0,24.9317,1125,1,0.75,Cozy studio near seaside in hart of Helsinki,Munkkisaari,"Helsingfors, Finland","Centrally located, spacious studio with park view",2,24,"Wifi,Kitchen,Heating",,$109,37.0,nightly,False,,,128.0,97.0,77,Entire condominium,Entire home/apt,entire_home,,Entire condominium,5.0,9.0,128.0,0.89,0,217,"Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Lockbox, Long term stays allowed, Garden or backyard, Beachfront, Fire extinguisher, Carbon monoxide alarm, Smoke alarm, First aid kit",0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
10.0,True,False,True,False,False,"[64, 1, 4, 8, 72, 73, 10, 77, 21, 85, 89, 90, 91, 92, 93, 30, 94, 95, 96, 33, 35, 104, 40, 41, 44, 45, 46, 47, 112, 113, 625, 51, 627, 53]",,4.71,1.0,Studio,0.0,2.0,True,CANCEL_MODERATE,10.0,Helsinki,0,10.0,10.0,,False,37307947,False,False,False,Entire apartment,,60.165659999999995,https://www.airbnb.com/api/v2/pdp_listing_details/37307947?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Kamppi,10.0,24.92887,1125,1,0.8,Cosy and luminous studio near Kamppi for 3,Kamppi,"Helsingfors, Finland","Centrally located, spacious studio with park view",3,9,"Wifi,Kitchen,Heating",,$92,1.0,nightly,False,,,128.0,97.0,34,Entire apartment,Entire home/apt,entire_home,,Entire apartment,4.5,9.0,128.0,0.9,5,0,"Elevator, Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, High chair, Pack ’n Play/travel crib, Room-darkening shades, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Baking sheet, Keypad, Long term stays allowed, Bed linens, Smoke alarm, Well-lit path to entrance, Step-free path to entrance",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
10.0,True,False,True,False,False,"[1, 35, 4, 40, 8, 9, 44, 30, 46]",,4.75,1.0,1 bedroom,1.0,1.0,True,CANCEL_FLEXIBLE,10.0,Vantaa,0,10.0,10.0,,False,42935386,False,False,False,Entire apartment,,60.29249,https://www.airbnb.com/api/v2/pdp_listing_details/42935386?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Vantaa,,10.0,24.94611,15,1,0.0,Comfortable Apartment near Airport,,"Helsingfors, Finland","Centrally located, spacious studio with park view",3,4,"Wifi,Kitchen,Free parking,Heating",,$52,1.0,nightly,False,,,128.0,97.0,4,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,128.0,0.0,0,0,"Free parking on premises, Wifi, Kitchen, Iron, TV, Hangers, Heating, Essentials, Smoke alarm",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[1, 4, 8, 12, 77, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 34, 98, 35, 611, 104, 40, 41, 44, 45, 46, 625, 57]",,4.96,1.0,1 bedroom,1.0,3.0,True,CANCEL_FLEXIBLE,10.0,Helsinki,16,10.0,10.0,,False,38743638,False,False,True,Entire apartment,,60.17585,https://www.airbnb.com/api/v2/pdp_listing_details/38743638?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.959410000000002,1125,1,0.8,Unique Location by the Sea with Own Entrance,,"Helsingfors, Finland","Centrally located, spacious studio with park view",4,19,"Wifi,Kitchen,Heating",,$114,1.0,nightly,False,,,128.0,97.0,25,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,128.0,0.9,27,0,"Wifi, Kitchen, Dryer, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Hot water, Paid parking on premises, Single level home, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Baking sheet, Private entrance, Long term stays allowed, Shower gel, Smoke alarm",0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
10.0,True,False,True,False,False,"[96, 33, 129, 1, 35, 100, 4, 8, 40, 44, 77, 45, 46, 23, 89, 90, 91, 92, 93, 30, 94, 95]",,4.62,1.0,1 bedroom,1.0,1.0,True,CANCEL_FLEXIBLE,10.0,Helsingfors,0,10.0,10.0,,False,37231876,False,False,False,Private room,,60.20264,https://www.airbnb.com/api/v2/pdp_listing_details/37231876?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,,10.0,24.91875,30,1,0.75,"Huone Hartwall-areena,  ja keskuspuiston kupeessa.",,"Helsingfors, Finland","Centrally located, spacious studio with park view",1,4,"Wifi,Kitchen,Heating",,$52,1.0,nightly,False,,,128.0,97.0,37,Private room in apartment,Private room,private_room,,Private room,4.5,9.0,128.0,0.87,0,0,"Wifi, Kitchen, Hair dryer, Iron, TV, Washer, Hangers, Heating, Essentials, Hot water, Free street parking, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Host greets you, Patio or balcony, Smoke alarm",0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[1, 2, 4, 5, 8, 9, 12, 77, 85, 89, 90, 91, 92, 93, 30, 94, 95, 96, 35, 36, 101, 37, 103, 39, 104, 40, 41, 107, 44, 45, 46, 47, 51, 54, 56]",,4.9,1.0,Studio,0.0,2.0,True,CANCEL_MODERATE,10.0,Kerava,0,10.0,10.0,,False,28050915,False,False,True,Entire loft,,60.40132,https://www.airbnb.com/api/v2/pdp_listing_details/28050915?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Kerava,,10.0,25.10474,1125,1,1.0,Unique and open space loft studio in the attic.,,"Helsingfors, Finland","Centrally located, spacious studio with park view",4,32,"Wifi,Kitchen,Free parking,Heating",,$63,35.0,nightly,False,,,128.0,97.0,119,Entire loft,Entire home/apt,entire_home,,Entire loft,5.0,9.0,128.0,1.0,0,0,"Free parking on premises, Wifi, Kitchen, Air conditioning, Cable TV, Hair dryer, Iron, Shampoo, TV, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Lockbox, Cleaning before checkout, Luggage dropoff allowed, Long term stays allowed, Bed linens, Garden or backyard, Fire extinguisher, Carbon monoxide alarm, Smoke alarm, First aid kit",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
10.0,True,False,True,False,False,"[129, 1, 66, 2, 4, 134, 71, 8, 136, 72, 73, 9, 74, 11, 77, 85, 86, 23, 89, 90, 91, 93, 30, 94, 95, 96, 33, 34, 99, 35, 611, 36, 100, 101, 37, 102, 40, 41, 42, 44, 45, 46, 47, 113, 625, 626, 627]",,4.87,1.0,1 bedroom,1.0,1.0,True,CANCEL_FLEXIBLE,10.0,Helsinki,4,10.0,10.0,,False,35713015,False,False,True,Private room,,60.20016999999999,https://www.airbnb.com/api/v2/pdp_listing_details/35713015?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,25.119139999999998,28,1,0.0,"Budget room! Own balcony, by METRO Helsinki",,"Helsingfors, Finland","Centrally located, spacious studio with park view",3,20,"Wifi,Kitchen,Free parking,Heating",,$31,1.0,nightly,False,,,128.0,97.0,54,Private room in apartment,Private room,private_room,,Private room,5.0,9.0,128.0,0.94,7,0,"Free parking on premises, Wifi, Kitchen, Cable TV, Dryer, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Beach essentials, Hot water, Children’s books and toys, Children’s dinnerware, Crib, Pack ’n Play/travel crib, Room-darkening shades, Free street parking, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Oven, Stove, Baking sheet, Barbecue utensils, Host greets you, Bed linens, Extra pillows and blankets, Lock on bedroom door, Shower gel, BBQ grill, Patio or balcony, Garden or backyard, Beachfront, Carbon monoxide alarm, Smoke alarm, First aid kit, Well-lit path to entrance, Handheld shower head",0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[33, 1, 34, 35, 36, 4, 37, 5, 39, 8, 40, 42, 44, 45, 47, 16, 27, 30]",,,1.0,1 bedroom,1.0,,True,CANCEL_FLEXIBLE,10.0,Helsingfors,0,10.0,10.0,,False,42985363,False,True,False,Private room,,60.19933,https://www.airbnb.com/api/v2/pdp_listing_details/42985363?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,Taka-Töölö,10.0,24.93949,1125,1,0.0,Welcome to a nice bright place to stay,Taka-Töölö,"Helsingfors, Finland","Centrally located, spacious studio with park view",2,5,"Wifi,Kitchen,Heating",,$26,40.0,nightly,False,,,128.0,97.0,0,Private room in guesthouse,Private room,private_room,,Private room,,9.0,128.0,0.0,0,0,"Wifi, Kitchen, Breakfast, Indoor fireplace, Air conditioning, Dryer, Hair dryer, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Lock on bedroom door, Fire extinguisher, Carbon monoxide alarm, Smoke alarm, First aid kit",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[4, 8, 10, 77, 21, 85, 88, 89, 90, 91, 93, 30, 94, 96, 33, 34, 35, 36, 37, 40, 41, 44, 45, 46, 47, 51, 54]",,4.75,1.0,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,10.0,Helsinki,12,10.0,10.0,,False,28234855,False,False,False,Entire apartment,,60.1876,https://www.airbnb.com/api/v2/pdp_listing_details/28234855?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.95954,10,1,1.0,Cozy & Urban Studio @ well-connected location,,"Helsingfors, Finland","Centrally located, spacious studio with park view",3,15,"Wifi,Kitchen,Heating",,$81,1.0,nightly,False,,,128.0,97.0,197,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,128.0,0.95,13,0,"Elevator, Wifi, Kitchen, Dryer, Hair dryer, Iron, Shampoo, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Pocket wifi, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Stove, Lockbox, Bed linens, Carbon monoxide alarm, Smoke alarm, First aid kit",0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[64, 1, 4, 8, 72, 73, 10, 77, 85, 89, 90, 91, 92, 93, 30, 94, 95, 96, 33, 35, 104, 40, 41, 44, 45, 46, 625, 627]",,5.0,1.0,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,10.0,Helsinki,0,10.0,10.0,,False,41869689,False,False,False,Entire apartment,,60.174640000000004,https://www.airbnb.com/api/v2/pdp_listing_details/41869689?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Etu-Töölö,10.0,24.91911,1125,1,0.0,Homey 1br apartment for 4 in Etu-Töölö,Etu-Töölö,"Helsingfors, Finland","Centrally located, spacious studio with park view",4,12,"Wifi,Kitchen,Heating",,$92,1.0,nightly,False,,,128.0,97.0,3,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,128.0,0.0,5,0,"Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Hot water, High chair, Pack ’n Play/travel crib, Room-darkening shades, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Baking sheet, Long term stays allowed, Bed linens, Smoke alarm",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
10.0,True,False,True,False,False,"[64, 129, 1, 4, 8, 72, 10, 77, 85, 87, 89, 90, 91, 93, 30, 94, 95, 31, 96, 33, 35, 36, 37, 38, 103, 39, 104, 40, 41, 43, 44, 45, 46, 47]",,4.74,1.0,Studio,0.0,3.0,True,CANCEL_FLEXIBLE,10.0,Helsinki,11,10.0,10.0,,False,14752483,False,False,False,Entire apartment,,60.1656,https://www.airbnb.com/api/v2/pdp_listing_details/14752483?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Kamppi,10.0,24.930410000000002,1125,1,0.85,"Disinfected well,  cozy spot next to Kamppi",Kamppi,"Helsingfors, Finland","Centrally located, spacious studio with park view",4,18,"Wifi,Kitchen,Heating",,$98,1.0,nightly,False,,,128.0,97.0,434,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,128.0,0.9,11,0,"Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Ethernet connection, Hot water, High chair, Pack ’n Play/travel crib, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Oven, Stove, Host greets you, Luggage dropoff allowed, Long term stays allowed, Bed linens, Fire extinguisher, Carbon monoxide alarm, Smoke alarm, First aid kit",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
10.0,True,False,True,False,False,"[33, 1, 2, 3, 35, 36, 4, 8, 40, 9, 11, 43, 44, 47, 31]",,4.86,1.5,1 bedroom,1.0,1.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Vantaa,0,10.0,10.0,,False,12675441,False,False,True,Private room,,60.328669999999995,https://www.airbnb.com/api/v2/pdp_listing_details/12675441?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Vantaa,,10.0,25.008589999999998,1125,1,1.0,"Near Helsinki airport, Room+Sauna, ask4free pickup",,"Helsingfors, Finland","Centrally located, spacious studio with park view",2,4,"Wifi,Kitchen,Free parking",,$52,2.0,nightly,False,,,128.0,97.0,498,Private room in house,Private room,private_room,,Private room,5.0,9.0,128.0,1.0,0,0,"Free parking on premises, Wifi, Kitchen, Cable TV, TV, Washer, Hangers, Essentials, Laptop-friendly workspace, Carbon monoxide alarm, Smoke alarm",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[1, 2, 3, 131, 4, 5, 8, 72, 10, 12, 77, 21, 89, 90, 91, 92, 93, 30, 94, 95, 31, 96, 33, 34, 35, 103, 40, 41, 44, 45, 46, 47]",,4.63,1.0,2 bedrooms,2.0,4.0,True,CANCEL_FLEXIBLE,10.0,Helsinki,38,10.0,10.0,,False,571881,False,False,False,Entire apartment,,60.170069999999996,https://www.airbnb.com/api/v2/pdp_listing_details/571881?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Etu-Töölö,10.0,24.92772,150,1,0.7,Spacious flat in the very center,Etu-Töölö,"Helsingfors, Finland","Centrally located, spacious studio with park view",7,21,"Wifi,Kitchen,Heating",,$135,1.0,nightly,False,,,128.0,97.0,336,Entire apartment,Entire home/apt,entire_home,,Entire apartment,4.5,9.0,128.0,0.85,16,0,"Elevator, Wifi, Kitchen, Air conditioning, Cable TV, Dryer, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Pack ’n Play/travel crib, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Luggage dropoff allowed, Smoke alarm",1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[33, 35, 37, 5, 8, 40, 9, 41, 11, 12, 77, 45, 21, 30]",,5.0,1.5,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,10.0,Helsinki,0,10.0,10.0,,False,42638153,False,False,False,Private room,,60.22875,https://www.airbnb.com/api/v2/pdp_listing_details/42638153?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.85057,6,1,0.65,"A cozy, snug & spacious apartment in Helsinki",,"Helsingfors, Finland","Centrally located, spacious studio with park view",2,7,"Kitchen,Free parking,Heating",,$38,1.0,nightly,False,,,128.0,97.0,3,Private room in apartment,Private room,private_room,,Private room,5.0,9.0,128.0,0.85,5,0,"Free parking on premises, Elevator, Kitchen, Air conditioning, Hair dryer, Shampoo, Washer, Heating, Essentials, Hot water, Smoke alarm, First aid kit",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
