,id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,borough,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,host_days_active,check_in_24h,air_conditioning,balcony,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,pets_allowed,private_entrance,self_check_in,time_since_first_review,time_since_last_review
248,6621109,unknown,unknown,0,1,1,Salford District,Apartment,Entire home/apt,3,1.0,1.0,1.0,50,250,25,2,8,1,1125,0,168,80-94/100,10/10,9/10,10/10,10/10,9/10,9/10,1,moderate,2220.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4+ years,905.0
249,6652041,within a few hours,100%,0,5,1,Rusholme,House,Entire home/apt,3,1.0,2.0,3.0,70,100,0,4,10,5,60,0,4,0-79/100,9/10,9/10,10/10,10/10,0-8/10,9/10,0,moderate,2502.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,962.0
250,6677010,within a day,50-89%,1,3,0,Whalley Range,House,Private room,2,1.0,1.0,0.0,27,0,4,1,5,1,1125,75,175,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1919.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4+ years,43.0
251,6682373,unknown,unknown,0,1,1,Bradford,Apartment,Private room,2,2.0,1.0,1.0,55,0,0,1,0,1,1125,0,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1780.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,1695.0
252,6686743,unknown,unknown,0,2,0,Tameside District,House,Private room,1,1.0,1.0,1.0,28,77,15,1,7,2,31,0,4,95-100/100,10/10,10/10,10/10,10/10,10/10,0-8/10,0,flexible,1405.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,181.0
253,6689776,within an hour,100%,1,2,0,Wigan District,House,Private room,1,1.5,1.0,1.0,19,0,5,1,0,1,31,87,73,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,flexible,1606.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2-3 years,36.0
254,6706755,within a few hours,100%,0,9,1,Trafford District,House,Private room,2,0.5,1.0,2.0,46,0,0,2,20,5,1125,90,9,0-79/100,0-8/10,0-8/10,9/10,9/10,9/10,0-8/10,0,moderate,1592.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4+ years,679.0
255,6707279,within a few hours,100%,0,9,1,Trafford District,House,Shared room,3,0.5,1.0,2.0,23,0,0,1,23,2,1125,90,33,80-94/100,0-8/10,0-8/10,9/10,9/10,9/10,0-8/10,0,moderate,1592.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4+ years,213.0
256,6707541,within a few hours,100%,0,9,1,Trafford District,House,Entire home/apt,6,2.5,3.0,6.0,150,0,0,6,15,3,1125,87,3,0-79/100,0-8/10,0-8/10,10/10,9/10,0-8/10,0-8/10,0,strict_14_with_grace_period,1592.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4+ years,1392.0
257,6711808,within a few hours,100%,0,9,1,Trafford District,House,Shared room,3,0.5,1.0,2.0,23,0,0,1,25,3,1125,73,25,80-94/100,9/10,9/10,10/10,9/10,9/10,9/10,0,moderate,1592.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4+ years,417.0
258,6725740,unknown,unknown,0,3,1,Stockport District,House,Private room,2,1.0,1.0,2.0,20,0,0,1,15,1,1125,0,27,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1823.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4+ years,680.0
259,6770552,within an hour,90-99%,1,16,1,Didsbury West,Apartment,Private room,2,1.0,1.0,1.0,40,100,20,1,0,14,500,71,34,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,2150.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,288.0
260,6774827,within a day,50-89%,1,3,0,Whalley Range,House,Private room,2,1.0,1.0,0.0,25,0,4,1,4,1,1125,70,219,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,strict_14_with_grace_period,1919.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4+ years,52.0
261,6775913,unknown,unknown,0,1,0,Didsbury East,House,Private room,1,1.0,1.0,1.0,35,0,0,1,0,7,1125,87,6,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,1,flexible,1433.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,753.0
262,6797505,within a day,100%,0,2,0,Salford District,House,Private room,1,1.0,1.0,1.0,18,0,4,1,0,1,1125,0,69,80-94/100,10/10,9/10,10/10,10/10,9/10,10/10,0,strict_14_with_grace_period,1452.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4+ years,717.0
263,6803092,within a day,90-99%,0,4,1,Salford District,Apartment,Entire home/apt,6,1.0,2.0,6.0,129,0,0,4,45,1,1125,13,14,80-94/100,10/10,9/10,9/10,9/10,9/10,10/10,0,strict_14_with_grace_period,1397.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4+ years,1037.0
264,6808444,within an hour,100%,0,15,1,Fallowfield,House,Entire home/apt,6,1.0,3.0,3.0,110,200,25,4,7,3,90,76,14,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,1,strict_14_with_grace_period,1397.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6-12 months,50.0
265,6851772,unknown,unknown,0,1,1,Stockport District,House,Private room,2,1.5,1.0,1.0,35,0,0,1,10,2,365,65,61,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1410.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4+ years,141.0
266,6879038,within a few hours,50-89%,0,1,0,Stockport District,Other,Entire home/apt,2,1.0,1.0,1.0,37,0,0,1,0,2,1125,75,126,80-94/100,10/10,9/10,10/10,10/10,10/10,10/10,0,flexible,1392.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4+ years,53.0
267,6898641,within an hour,90-99%,0,3,0,Trafford District,Apartment,Entire home/apt,8,2.0,2.0,3.0,99,100,10,1,0,1,1125,83,374,80-94/100,9/10,9/10,9/10,9/10,9/10,9/10,0,strict_14_with_grace_period,1391.0,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4+ years,38.0
268,6914820,within an hour,100%,1,2,0,Bradford,Other,Entire home/apt,4,1.0,1.0,2.0,89,0,20,2,50,1,1125,71,277,95-100/100,10/10,9/10,10/10,10/10,10/10,9/10,0,moderate,1390.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4+ years,36.0
269,7001980,unknown,unknown,0,3,1,Chorlton,House,Private room,1,1.0,1.0,1.0,68,0,0,1,0,1,5,90,1,95-100/100,0-8/10,10/10,10/10,10/10,10/10,0-8/10,0,flexible,1544.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4+ years,1744.0
270,7046734,unknown,unknown,0,1,0,Withington,House,Entire home/apt,7,2.5,4.0,4.0,150,500,40,1,0,1,1125,0,0,,,,,,,,0,flexible,1381.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,
271,7048918,within a day,90-99%,0,4,1,Salford District,House,Entire home/apt,10,3.0,5.0,0.0,165,300,50,4,35,2,1125,86,7,80-94/100,9/10,9/10,10/10,10/10,9/10,9/10,0,strict_14_with_grace_period,1397.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,190.0
272,7057821,within a day,90-99%,0,4,1,Salford District,Apartment,Entire home/apt,8,1.0,2.0,8.0,129,0,0,2,45,1,1125,87,8,80-94/100,0-8/10,10/10,0-8/10,0-8/10,0-8/10,0-8/10,0,strict_14_with_grace_period,1397.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4+ years,679.0
273,7083657,within an hour,100%,1,2,1,City Centre,Apartment,Entire home/apt,6,1.0,2.0,3.0,98,200,40,4,30,2,1125,77,238,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,flexible,1379.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4+ years,52.0
274,7102718,unknown,unknown,0,1,0,City Centre,Apartment,Shared room,1,1.0,1.0,1.0,25,0,0,1,0,1,1125,0,0,,,,,,,,0,flexible,1378.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
275,7112415,within a few hours,100%,1,3,1,Stockport District,House,Private room,2,2.0,1.0,1.0,42,0,0,1,0,1,1125,57,47,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1737.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4+ years,127.0
276,7231617,unknown,unknown,0,1,0,Ancoats and Clayton,Apartment,Entire home/apt,2,1.0,1.0,1.0,60,200,30,1,20,1,1125,0,0,,,,,,,,0,flexible,1398.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
277,7262510,unknown,unknown,0,1,1,Stockport District,House,Entire home/apt,5,1.5,3.0,5.0,70,250,50,1,0,1,1125,0,0,,,,,,,,0,flexible,1370.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,
278,7302908,unknown,unknown,0,1,1,Stockport District,House,Private room,2,1.5,1.0,1.0,24,0,0,1,0,1,1125,0,0,,,,,,,,0,flexible,1415.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
279,7341045,unknown,unknown,0,2,1,Moss Side,House,Private room,2,1.0,1.0,2.0,60,0,0,1,0,2,28,9,0,,,,,,,,1,flexible,1365.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,
280,7348181,within a few hours,50-89%,1,2,0,Bury District,House,Private room,2,1.0,1.0,2.0,29,0,0,1,0,2,365,70,71,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,flexible,1488.0,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,35.0
281,7384836,unknown,unknown,0,1,0,Oldham District,House,Private room,1,1.0,1.0,0.0,25,0,0,1,0,2,2,89,9,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1363.0,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4+ years,833.0
282,7393366,within a few hours,100%,0,3,0,Gorton South,House,Private room,6,1.0,1.0,1.0,50,100,0,1,25,2,1125,56,20,80-94/100,9/10,9/10,10/10,10/10,9/10,9/10,0,strict_14_with_grace_period,1675.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,680.0
283,7395875,within an hour,100%,1,1,0,Stockport District,House,Private room,2,1.5,1.0,1.0,35,0,0,1,10,1,1125,73,47,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1363.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4+ years,46.0
284,7417038,unknown,unknown,0,1,0,Rusholme,House,Entire home/apt,4,2.0,2.0,2.0,69,0,0,1,0,2,1125,0,17,80-94/100,9/10,9/10,10/10,10/10,9/10,10/10,1,moderate,2864.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,974.0
285,7432065,unknown,unknown,0,1,1,Hulme,Apartment,Entire home/apt,6,1.0,3.0,3.0,99,0,20,1,0,25,1125,0,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1406.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,1694.0
286,7438605,unknown,unknown,0,1,1,City Centre,Apartment,Private room,2,1.0,1.0,1.0,45,0,5,1,8,1,1125,0,12,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,0,flexible,2513.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,1597.0
287,7448747,within a day,100%,0,2,0,Trafford District,House,Private room,1,2.0,1.0,1.0,19,500,20,1,0,5,1125,69,13,0-79/100,9/10,0-8/10,9/10,9/10,9/10,9/10,0,flexible,1367.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,414.0
288,7472592,within an hour,100%,1,1,1,Salford District,House,Private room,1,1.0,1.0,1.0,25,0,0,1,0,1,40,61,49,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,moderate,1826.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4+ years,51.0
289,7491797,within an hour,100%,0,1,1,City Centre,Apartment,Private room,4,1.0,2.0,2.0,89,250,20,1,0,2,1125,56,84,80-94/100,9/10,9/10,10/10,10/10,10/10,9/10,1,strict_14_with_grace_period,1413.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4+ years,85.0
290,7514807,within a day,100%,0,2,0,Trafford District,House,Private room,1,2.0,1.0,1.0,20,500,20,1,0,5,1125,90,7,0-79/100,0-8/10,0-8/10,10/10,10/10,9/10,9/10,1,flexible,1367.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,804.0
291,7552856,unknown,unknown,0,1,0,Cheetham,House,Private room,1,1.0,1.0,1.0,36,200,0,1,10,5,1125,0,0,,,,,,,,0,moderate,1412.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
292,7559066,unknown,unknown,0,1,1,Salford District,House,Private room,2,1.0,1.0,2.0,30,0,10,1,25,1,365,0,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1353.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2-3 years,1044.0
293,7631581,within a few hours,100%,0,9,1,Trafford District,House,Shared room,3,1.0,1.0,2.0,23,0,0,1,23,2,1125,90,11,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,0,moderate,1592.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4+ years,156.0
294,7656754,within a day,50-89%,0,4,1,Moss Side,House,Entire home/apt,12,1.0,3.0,8.0,100,200,20,4,20,1,1125,87,35,80-94/100,9/10,0-8/10,10/10,10/10,9/10,0-8/10,0,strict_14_with_grace_period,1762.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,141.0
295,7682984,unknown,unknown,0,3,1,Trafford District,House,Private room,2,1.5,1.0,1.0,25,62,10,1,5,3,1125,0,51,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,strict_14_with_grace_period,1392.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,970.0
296,7683400,unknown,unknown,0,3,1,Hulme,House,Private room,2,1.5,1.0,1.0,25,62,10,1,5,3,1125,0,36,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,strict_14_with_grace_period,1392.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,960.0
297,7684247,within a few hours,100%,1,1,1,City Centre,Apartment,Private room,2,1.0,1.0,1.0,46,0,0,1,0,1,1125,4,147,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1653.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,35.0
298,7684370,unknown,unknown,0,2,0,Withington,Apartment,Private room,2,1.0,1.0,1.0,23,0,0,1,5,1,1125,0,8,80-94/100,0-8/10,0-8/10,9/10,9/10,9/10,9/10,0,flexible,1349.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,1515.0
299,7685743,within a few hours,100%,0,1,0,Bolton District,House,Private room,1,1.5,1.0,1.0,19,0,0,1,10,1,1125,78,46,80-94/100,9/10,9/10,9/10,9/10,9/10,9/10,0,flexible,1853.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2-3 years,49.0
300,7719803,within an hour,100%,1,3,0,Wigan District,Apartment,Entire home/apt,3,1.0,0.0,1.0,80,0,0,2,8,2,1125,4,31,80-94/100,10/10,9/10,10/10,10/10,9/10,9/10,0,strict_14_with_grace_period,1497.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4+ years,232.0
301,7757601,within a few hours,100%,0,3,0,Ardwick,Apartment,Entire home/apt,2,1.0,1.0,1.0,52,100,45,1,0,5,1125,9,4,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,2653.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1-2 years,233.0
302,7821149,within an hour,90-99%,0,3,0,Trafford District,Apartment,Entire home/apt,6,1.0,2.0,3.0,88,100,10,1,0,1,1125,89,370,80-94/100,9/10,9/10,10/10,9/10,9/10,0-8/10,0,strict_14_with_grace_period,1391.0,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4+ years,34.0
303,7830452,within an hour,100%,0,1,1,Stockport District,Apartment,Entire home/apt,6,1.0,2.0,4.0,95,0,0,2,15,1,1125,56,342,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,1526.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4+ years,45.0
304,7841135,within an hour,100%,0,0,0,Tameside District,House,Private room,1,1.5,1.0,1.0,22,0,0,1,10,1,1125,80,12,80-94/100,9/10,9/10,9/10,10/10,9/10,9/10,0,flexible,1532.0,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,43.0
305,7846396,within an hour,100%,1,1,0,Bradford,Apartment,Entire home/apt,2,1.0,1.0,1.0,60,100,50,2,15,2,1125,2,106,95-100/100,10/10,10/10,9/10,10/10,10/10,10/10,0,moderate,2389.0,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2-3 years,43.0
306,7871515,within a few hours,100%,1,3,1,Didsbury East,House,Private room,2,1.0,1.0,0.0,40,0,20,1,0,2,1125,77,25,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1334.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2-3 years,211.0
307,7898123,within an hour,100%,1,4,1,Stockport District,Apartment,Entire home/apt,4,2.0,2.0,3.0,75,200,10,3,4,60,1125,90,8,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,2174.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4+ years,761.0
308,7910312,within a day,90-99%,0,4,1,Salford District,Apartment,Entire home/apt,5,1.0,2.0,5.0,90,0,25,4,45,1,1125,57,6,0-79/100,0-8/10,0-8/10,0-8/10,0-8/10,0-8/10,0-8/10,0,strict_14_with_grace_period,1397.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,372.0
309,7911750,within a day,90-99%,0,4,1,Salford District,Apartment,Entire home/apt,4,1.0,2.0,4.0,129,0,0,2,45,3,1125,86,3,80-94/100,10/10,9/10,9/10,9/10,0-8/10,9/10,0,strict_14_with_grace_period,1397.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2-3 years,1372.0
310,7918084,unknown,unknown,0,1,0,City Centre,Apartment,Private room,2,1.0,1.0,1.0,37,0,20,1,0,1,1125,0,3,0-79/100,0-8/10,0-8/10,9/10,10/10,9/10,0-8/10,0,strict_14_with_grace_period,1332.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4+ years,1579.0
311,7923907,within an hour,100%,0,2,1,City Centre,Apartment,Entire home/apt,10,2.0,3.0,8.0,160,250,50,10,0,1,1125,63,91,80-94/100,10/10,9/10,10/10,10/10,10/10,9/10,1,strict_14_with_grace_period,1330.0,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4+ years,71.0
312,7926397,unknown,unknown,0,1,0,Hulme,Apartment,Entire home/apt,6,1.0,3.0,3.0,165,0,0,1,0,1,1125,0,0,,,,,,,,0,flexible,1861.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
313,7968257,unknown,unknown,0,1,1,Ancoats and Clayton,Apartment,Private room,2,1.0,1.0,1.0,40,0,0,1,0,1,1125,0,13,80-94/100,9/10,10/10,9/10,10/10,9/10,9/10,0,strict_14_with_grace_period,1328.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,1611.0
314,7977954,unknown,unknown,1,1,1,Trafford District,House,Private room,2,1.5,1.0,1.0,25,0,5,1,10,1,1125,0,97,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,1531.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4+ years,199.0
315,7985569,within a few hours,50-89%,1,2,0,Bury District,House,Private room,1,1.0,1.0,1.0,26,0,0,1,0,2,356,78,30,80-94/100,10/10,10/10,10/10,10/10,9/10,10/10,0,flexible,1488.0,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,56.0
316,8005386,unknown,unknown,0,1,0,City Centre,Apartment,Entire home/apt,4,1.5,2.0,2.0,110,150,60,1,0,2,1125,0,3,95-100/100,10/10,9/10,10/10,10/10,10/10,0-8/10,0,flexible,1697.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,1447.0
317,8008222,within a day,100%,0,1,1,Salford District,House,Private room,1,0.0,1.0,1.0,20,0,0,1,0,4,25,14,9,80-94/100,10/10,9/10,10/10,10/10,9/10,9/10,0,flexible,1448.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,1038.0
318,8029827,within an hour,100%,1,1,1,Oldham District,House,Entire home/apt,4,1.0,2.0,2.0,75,0,0,2,10,2,1125,44,179,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1324.0,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4+ years,44.0
319,8084315,a few days or more,0-49%,0,1,0,Old Moat,Other,Private room,1,1.5,1.0,1.0,22,0,0,1,0,2,1125,75,96,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,flexible,1321.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4+ years,134.0
